Station ID,Latitude,Longitude,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency,Is24Hours,IsHighPower
EVS01373,19.546299,-99.191859,"7418 Mexico City Ave, Mexico City",L2,0.370000,6:00-22:00,2.620000,99,EVgo,350,"['CHAdeMO', 'Type 2']",2015,Yes,3.500000,5,Monthly,False,True
EVS01374,-33.860879,18.572450,"6914 Cape Town Ave, Cape Town",L1,0.130000,6:00-22:00,9.030000,26,Tesla,150,['CCS'],2015,Yes,3.500000,3,Annually,False,True
EVS01375,41.961902,-87.753527,"4858 Chicago Ave, Chicago",L1,0.280000,6:00-22:00,7.110000,28,Greenlots,22,['CCS'],2016,No,4.500000,7,Annually,False,False
EVS01376,-23.643465,-46.577688,"2499 São Paulo Ave, São Paulo",DC,0.450000,6:00-22:00,18.500000,87,Greenlots,50,"['Tesla', 'Type 2']",2020,Yes,3.800000,9,Quarterly,False,False
EVS01377,-23.695879,-46.554191,"3750 São Paulo Ave, São Paulo",DC,0.370000,6:00-22:00,10.800000,84,Greenlots,350,['Tesla'],2022,Yes,3.500000,8,Annually,False,True
EVS01378,13.871558,100.517493,"9920 Bangkok Ave, Bangkok",L2,0.310000,9:00-18:00,0.670000,47,Tesla,350,"['CHAdeMO', 'CCS']",2011,No,3.300000,2,Annually,False,True
EVS01379,55.861840,37.689777,"8873 Moscow Ave, Moscow",L1,0.140000,9:00-18:00,16.940000,48,Ionity,150,"['CCS', 'Type 2']",2010,No,3.200000,2,Quarterly,False,True
EVS01380,55.782583,37.605439,"947 Moscow Ave, Moscow",DC,0.150000,00:00-24:00,8.510000,37,Greenlots,22,"['CCS', 'Tesla']",2023,No,3.200000,10,Quarterly,True,False
EVS01382,13.783975,100.558731,"7014 Bangkok Ave, Bangkok",DC,0.150000,00:00-24:00,5.990000,71,EVgo,22,['CHAdeMO'],2017,No,3.600000,5,Monthly,True,False
EVS01383,-33.749004,18.476449,"1087 Cape Town Ave, Cape Town",L2,0.230000,00:00-24:00,12.930000,73,Greenlots,50,"['CCS', 'Type 2']",2010,No,3.400000,8,Annually,True,False
EVS01384,34.017420,-118.226354,"5553 Los Angeles Ave, Los Angeles",L1,0.250000,6:00-22:00,16.440000,39,ChargePoint,50,"['CCS', 'CHAdeMO']",2014,No,4.200000,4,Monthly,False,False
EVS01385,37.716852,-122.335586,"1956 San Francisco Ave, San Francisco",L2,0.470000,00:00-24:00,12.400000,36,ChargePoint,350,['CHAdeMO'],2019,Yes,4.900000,7,Annually,True,True
EVS01386,-23.553712,-46.654567,"117 São Paulo Ave, São Paulo",L2,0.280000,9:00-18:00,9.530000,33,Ionity,22,"['CHAdeMO', 'CCS']",2021,Yes,3.700000,9,Quarterly,False,False
EVS01387,52.569267,13.321758,"3478 Berlin Ave, Berlin",DC,0.190000,9:00-18:00,11.600000,60,ChargePoint,22,"['CHAdeMO', 'Type 2']",2020,No,4.000000,7,Monthly,False,False
EVS01388,37.771452,-122.388908,"2554 San Francisco Ave, San Francisco",L2,0.120000,00:00-24:00,7.550000,90,Ionity,50,['CHAdeMO'],2017,Yes,4.900000,4,Monthly,True,False
EVS01389,19.062232,72.901625,"118 Mumbai Ave, Mumbai",DC,0.250000,6:00-22:00,9.040000,40,Tesla,22,"['Tesla', 'CHAdeMO']",2016,Yes,4.700000,1,Quarterly,False,False
EVS01390,18.935566,72.906035,"9724 Mumbai Ave, Mumbai",DC,0.470000,00:00-24:00,0.890000,76,Greenlots,150,['Type 2'],2021,Yes,3.400000,10,Quarterly,True,True
EVS01392,41.903474,-87.748623,"1592 Chicago Ave, Chicago",DC,0.380000,9:00-18:00,8.930000,33,Tesla,150,['CHAdeMO'],2015,No,4.000000,5,Quarterly,False,True
EVS01393,52.597170,13.489921,"2193 Berlin Ave, Berlin",L1,0.500000,6:00-22:00,10.860000,69,EVgo,22,"['CCS', 'Tesla']",2012,Yes,4.900000,7,Monthly,False,False
EVS01394,25.359915,55.211477,"9343 Dubai Ave, Dubai",DC,0.100000,6:00-22:00,11.320000,59,Ionity,50,['Type 2'],2017,No,3.900000,3,Monthly,False,False
EVS01395,-33.814708,151.231522,"142 Sydney Ave, Sydney",L2,0.150000,9:00-18:00,15.740000,81,Greenlots,150,"['CHAdeMO', 'Type 2']",2018,Yes,4.500000,8,Annually,False,True
EVS01396,25.337020,55.269899,"6526 Dubai Ave, Dubai",L2,0.500000,00:00-24:00,15.360000,23,Greenlots,50,"['CHAdeMO', 'Tesla']",2010,No,3.200000,8,Quarterly,True,False
EVS01397,-23.557687,-46.591809,"5926 São Paulo Ave, São Paulo",L2,0.360000,00:00-24:00,15.350000,75,EVgo,350,"['Type 2', 'CHAdeMO']",2014,No,4.100000,4,Annually,True,True
EVS01398,43.713095,-79.395191,"4481 Toronto Ave, Toronto",L2,0.170000,9:00-18:00,13.700000,77,EVgo,50,['CHAdeMO'],2019,Yes,3.800000,5,Annually,False,False
EVS01399,41.855673,-87.682783,"1660 Chicago Ave, Chicago",L2,0.310000,00:00-24:00,6.430000,35,EVgo,50,['CHAdeMO'],2019,No,4.100000,4,Monthly,True,False
EVS01400,-33.868569,151.322289,"9914 Sydney Ave, Sydney",L1,0.220000,6:00-22:00,2.270000,57,EVgo,50,"['CCS', 'Tesla']",2011,No,3.600000,1,Annually,False,False
EVS01402,37.898223,-122.370058,"2992 San Francisco Ave, San Francisco",L2,0.470000,00:00-24:00,9.490000,95,Tesla,22,"['Tesla', 'CHAdeMO']",2016,Yes,3.900000,8,Annually,True,False
EVS01403,39.874911,116.206175,"3881 Beijing Ave, Beijing",L1,0.350000,00:00-24:00,7.000000,42,Greenlots,150,"['CHAdeMO', 'Tesla']",2013,Yes,4.600000,1,Quarterly,True,True
EVS01404,39.947259,116.420721,"6942 Beijing Ave, Beijing",L2,0.230000,9:00-18:00,3.170000,63,Ionity,50,['CCS'],2023,No,3.400000,4,Monthly,False,False
EVS01405,-33.853662,151.326782,"2183 Sydney Ave, Sydney",L1,0.300000,00:00-24:00,13.330000,23,ChargePoint,350,['Type 2'],2016,Yes,3.100000,2,Quarterly,True,True
EVS01406,13.722958,100.514492,"4342 Bangkok Ave, Bangkok",L1,0.310000,6:00-22:00,18.700000,36,EVgo,22,"['Tesla', 'Type 2']",2015,Yes,4.000000,1,Quarterly,False,False
EVS01407,39.962357,116.464322,"7398 Beijing Ave, Beijing",L1,0.260000,6:00-22:00,4.070000,58,EVgo,350,"['CHAdeMO', 'Tesla']",2014,Yes,3.700000,1,Quarterly,False,True
EVS01408,-33.880044,151.232611,"4725 Sydney Ave, Sydney",L2,0.160000,00:00-24:00,17.980000,67,EVgo,150,['Type 2'],2010,No,3.200000,4,Annually,True,True
EVS01409,25.377555,55.225867,"5702 Dubai Ave, Dubai",L2,0.100000,6:00-22:00,6.680000,61,Tesla,22,"['CCS', 'Tesla']",2017,No,3.900000,10,Monthly,False,False
EVS01410,52.406609,13.319916,"3545 Berlin Ave, Berlin",DC,0.420000,6:00-22:00,4.810000,15,EVgo,150,['Type 2'],2013,No,3.400000,9,Quarterly,False,True
EVS01412,37.882349,-122.470852,"459 San Francisco Ave, San Francisco",L2,0.280000,00:00-24:00,7.510000,23,EVgo,50,"['CHAdeMO', 'Type 2']",2021,No,3.300000,3,Monthly,True,False
EVS01413,13.848256,100.489241,"8369 Bangkok Ave, Bangkok",L2,0.330000,00:00-24:00,3.290000,86,Tesla,150,['CHAdeMO'],2021,No,4.000000,9,Quarterly,True,True
EVS01414,37.771047,-122.428884,"512 San Francisco Ave, San Francisco",DC,0.390000,9:00-18:00,5.150000,96,Ionity,22,['Tesla'],2022,Yes,4.300000,10,Monthly,False,False
EVS01415,43.679517,-79.425330,"301 Toronto Ave, Toronto",DC,0.260000,6:00-22:00,13.770000,43,EVgo,22,"['Type 2', 'CCS']",2022,Yes,4.600000,10,Annually,False,False
EVS01416,43.732759,-79.324442,"9808 Toronto Ave, Toronto",DC,0.210000,00:00-24:00,7.170000,44,Greenlots,50,"['CHAdeMO', 'Type 2']",2023,No,4.900000,5,Quarterly,True,False
EVS01417,18.947638,72.951070,"7935 Mumbai Ave, Mumbai",L2,0.400000,00:00-24:00,15.560000,22,ChargePoint,350,"['Type 2', 'CHAdeMO']",2014,No,4.400000,1,Quarterly,True,True
EVS01418,18.906414,72.830969,"4528 Mumbai Ave, Mumbai",DC,0.290000,9:00-18:00,15.450000,96,Ionity,50,['Type 2'],2011,Yes,3.500000,7,Quarterly,False,False
EVS01419,13.860588,100.527264,"818 Bangkok Ave, Bangkok",L1,0.340000,00:00-24:00,4.930000,36,EVgo,22,['Type 2'],2012,Yes,3.100000,8,Quarterly,True,False
EVS01420,-33.784196,18.479474,"6397 Cape Town Ave, Cape Town",L2,0.460000,00:00-24:00,14.770000,82,Ionity,22,['CCS'],2015,Yes,3.300000,7,Quarterly,True,False
EVS01422,-33.776436,151.388665,"9362 Sydney Ave, Sydney",L1,0.290000,6:00-22:00,3.260000,10,Ionity,350,"['Tesla', 'CHAdeMO']",2021,Yes,5.000000,3,Monthly,False,True
EVS01423,19.412087,-99.043539,"6200 Mexico City Ave, Mexico City",L2,0.400000,00:00-24:00,18.580000,25,EVgo,50,['Tesla'],2023,Yes,4.900000,5,Annually,True,False
EVS01424,19.016195,72.852009,"2492 Mumbai Ave, Mumbai",L1,0.200000,9:00-18:00,4.750000,13,Ionity,22,['CHAdeMO'],2018,No,3.100000,4,Annually,False,False
EVS01425,37.632099,127.077764,"8361 Seoul Ave, Seoul",L2,0.150000,9:00-18:00,3.980000,17,ChargePoint,350,['CHAdeMO'],2012,Yes,4.200000,1,Annually,False,True
EVS01426,39.993801,116.273066,"3673 Beijing Ave, Beijing",DC,0.260000,00:00-24:00,9.280000,50,Greenlots,150,"['CCS', 'CHAdeMO']",2010,No,3.400000,6,Annually,True,True
EVS01427,41.838451,-87.773175,"9410 Chicago Ave, Chicago",DC,0.410000,6:00-22:00,6.370000,29,Tesla,150,"['Tesla', 'CHAdeMO']",2020,No,4.900000,9,Quarterly,False,True
EVS01428,39.948154,116.464414,"1996 Beijing Ave, Beijing",L1,0.180000,00:00-24:00,19.280000,45,Tesla,22,['Type 2'],2016,Yes,4.400000,7,Monthly,True,False
EVS01429,39.826110,116.482509,"144 Beijing Ave, Beijing",L2,0.120000,6:00-22:00,17.160000,49,EVgo,22,"['Type 2', 'CHAdeMO']",2015,Yes,3.300000,8,Quarterly,False,False
EVS01430,34.181975,-118.287696,"4345 Los Angeles Ave, Los Angeles",L1,0.170000,6:00-22:00,13.420000,90,Tesla,50,"['CHAdeMO', 'Type 2']",2011,Yes,3.800000,3,Annually,False,False
EVS01432,25.250222,55.315419,"1776 Dubai Ave, Dubai",L1,0.320000,9:00-18:00,5.980000,43,EVgo,50,"['Tesla', 'CCS']",2010,No,3.300000,8,Quarterly,False,False
EVS01433,39.821000,116.319528,"7459 Beijing Ave, Beijing",L1,0.100000,6:00-22:00,19.450000,50,ChargePoint,22,['Tesla'],2018,Yes,4.700000,3,Annually,False,False
EVS01434,52.525880,13.313011,"9018 Berlin Ave, Berlin",L2,0.460000,00:00-24:00,7.750000,68,EVgo,150,['Tesla'],2010,No,4.800000,1,Quarterly,True,True
EVS01435,13.745612,100.439406,"1998 Bangkok Ave, Bangkok",DC,0.400000,00:00-24:00,9.950000,97,Ionity,22,['Type 2'],2020,No,4.000000,8,Annually,True,False
EVS01436,19.536237,-99.086704,"4646 Mexico City Ave, Mexico City",L1,0.420000,9:00-18:00,12.900000,63,ChargePoint,350,['CCS'],2022,No,4.400000,1,Monthly,False,True
EVS01437,52.440178,13.452407,"9826 Berlin Ave, Berlin",L2,0.150000,00:00-24:00,6.940000,96,ChargePoint,350,['Tesla'],2013,Yes,4.600000,5,Quarterly,True,True
EVS01438,55.801982,37.641788,"7915 Moscow Ave, Moscow",DC,0.410000,00:00-24:00,4.990000,13,ChargePoint,350,"['CCS', 'Tesla']",2022,No,3.000000,7,Monthly,True,True
EVS01439,37.532968,127.022485,"8864 Seoul Ave, Seoul",L1,0.270000,9:00-18:00,15.340000,16,Greenlots,150,['CCS'],2020,No,4.700000,2,Annually,False,True
EVS01440,41.894034,-87.684508,"1794 Chicago Ave, Chicago",DC,0.230000,6:00-22:00,8.870000,15,EVgo,350,['Type 2'],2019,No,3.300000,8,Monthly,False,True
EVS01442,19.088334,72.829001,"2575 Mumbai Ave, Mumbai",DC,0.370000,6:00-22:00,4.030000,44,EVgo,350,"['CCS', 'CHAdeMO']",2020,Yes,3.400000,7,Monthly,False,True
EVS01443,25.239124,55.340283,"4125 Dubai Ave, Dubai",L1,0.140000,9:00-18:00,14.000000,54,ChargePoint,150,['CHAdeMO'],2011,Yes,3.900000,1,Monthly,False,True
EVS01444,37.829809,-122.315193,"3429 San Francisco Ave, San Francisco",DC,0.310000,00:00-24:00,8.360000,64,EVgo,22,['CCS'],2020,No,4.300000,1,Monthly,True,False
EVS01445,13.787581,100.522335,"754 Bangkok Ave, Bangkok",DC,0.250000,9:00-18:00,16.740000,60,Ionity,150,"['CCS', 'Tesla']",2022,Yes,3.800000,8,Quarterly,False,True
EVS01446,37.844106,-122.384436,"3864 San Francisco Ave, San Francisco",DC,0.410000,9:00-18:00,18.880000,48,ChargePoint,350,['CHAdeMO'],2020,Yes,3.600000,5,Annually,False,True
EVS01447,-33.750842,151.227688,"9154 Sydney Ave, Sydney",L2,0.210000,00:00-24:00,1.150000,54,Greenlots,150,['Tesla'],2013,Yes,3.200000,5,Monthly,True,True
EVS01448,41.942824,-87.716234,"1581 Chicago Ave, Chicago",DC,0.360000,6:00-22:00,8.990000,63,ChargePoint,22,"['Tesla', 'CCS']",2012,No,4.900000,2,Quarterly,False,False
EVS01449,-23.685550,-46.544040,"3137 São Paulo Ave, São Paulo",L1,0.130000,00:00-24:00,1.390000,49,ChargePoint,22,['CHAdeMO'],2011,Yes,3.400000,4,Quarterly,True,False
EVS01450,19.048991,72.857809,"6328 Mumbai Ave, Mumbai",L2,0.270000,6:00-22:00,3.010000,29,Tesla,350,"['Tesla', 'CHAdeMO']",2021,Yes,4.200000,9,Annually,False,True
EVS01452,-23.676579,-46.697564,"1082 São Paulo Ave, São Paulo",L1,0.320000,00:00-24:00,18.780000,95,EVgo,350,"['CCS', 'Tesla']",2012,Yes,4.100000,7,Annually,True,True
EVS01453,34.070571,-118.217843,"2418 Los Angeles Ave, Los Angeles",DC,0.380000,6:00-22:00,2.110000,90,Tesla,150,"['Type 2', 'Tesla']",2013,No,3.200000,2,Quarterly,False,True
EVS01454,41.851339,-87.684074,"4533 Chicago Ave, Chicago",L1,0.290000,6:00-22:00,14.740000,15,ChargePoint,350,"['Tesla', 'CHAdeMO']",2022,Yes,3.200000,4,Monthly,False,True
EVS01455,43.780249,-79.377379,"1931 Toronto Ave, Toronto",L2,0.290000,9:00-18:00,12.420000,78,Greenlots,150,"['Tesla', 'Type 2']",2011,No,3.400000,10,Monthly,False,True
EVS01456,-33.869466,151.245855,"1954 Sydney Ave, Sydney",DC,0.120000,9:00-18:00,3.080000,74,Greenlots,350,"['Type 2', 'Tesla']",2013,No,4.700000,8,Quarterly,False,True
EVS01457,41.917358,-87.748345,"7594 Chicago Ave, Chicago",L2,0.340000,00:00-24:00,8.250000,48,Tesla,350,['CCS'],2023,No,4.600000,8,Quarterly,True,True
EVS01458,25.207299,55.399958,"3791 Dubai Ave, Dubai",L1,0.180000,9:00-18:00,4.940000,95,Greenlots,350,['CCS'],2010,Yes,5.000000,4,Monthly,False,True
EVS01459,37.845804,-122.478836,"7692 San Francisco Ave, San Francisco",L1,0.210000,6:00-22:00,4.310000,51,Greenlots,22,"['CHAdeMO', 'Type 2']",2013,No,3.100000,6,Monthly,False,False
EVS01460,-33.704646,151.349526,"9834 Sydney Ave, Sydney",L1,0.250000,00:00-24:00,16.510000,64,Greenlots,50,['Type 2'],2020,No,3.800000,9,Annually,True,False
EVS01462,39.803864,116.387870,"3140 Beijing Ave, Beijing",DC,0.410000,00:00-24:00,17.290000,19,Greenlots,50,"['Tesla', 'Type 2']",2017,Yes,4.000000,1,Quarterly,True,False
EVS01463,18.998770,72.840747,"2472 Mumbai Ave, Mumbai",L1,0.480000,6:00-22:00,15.780000,15,Greenlots,150,['Tesla'],2018,No,4.400000,1,Annually,False,True
EVS01464,34.044496,-118.320989,"460 Los Angeles Ave, Los Angeles",L2,0.470000,6:00-22:00,10.240000,93,Tesla,22,['CHAdeMO'],2018,No,4.400000,6,Monthly,False,False
EVS01465,13.750524,100.476377,"9373 Bangkok Ave, Bangkok",L2,0.460000,00:00-24:00,12.880000,96,ChargePoint,50,"['Type 2', 'CCS']",2016,Yes,3.300000,9,Monthly,True,False
EVS01466,43.727091,-79.445032,"3468 Toronto Ave, Toronto",L1,0.190000,9:00-18:00,13.760000,65,Ionity,22,"['CCS', 'Type 2']",2014,No,3.800000,2,Quarterly,False,False
EVS01467,19.478068,-99.188850,"3395 Mexico City Ave, Mexico City",DC,0.420000,9:00-18:00,16.800000,68,Tesla,350,['CCS'],2019,Yes,3.800000,8,Monthly,False,True
EVS01468,19.477122,-99.020057,"2117 Mexico City Ave, Mexico City",L1,0.160000,6:00-22:00,3.780000,83,Tesla,350,['Type 2'],2013,No,4.600000,8,Annually,False,True
EVS01469,19.095753,72.910610,"360 Mumbai Ave, Mumbai",DC,0.240000,6:00-22:00,13.950000,97,Tesla,22,"['CCS', 'Type 2']",2016,No,4.700000,2,Monthly,False,False
EVS01470,43.637381,-79.435596,"3492 Toronto Ave, Toronto",L1,0.140000,00:00-24:00,15.420000,20,EVgo,22,['CCS'],2023,No,3.300000,7,Annually,True,False
EVS01472,19.517790,-99.136703,"1138 Mexico City Ave, Mexico City",L1,0.480000,6:00-22:00,14.380000,88,ChargePoint,22,"['CCS', 'Type 2']",2019,No,4.100000,7,Quarterly,False,False
EVS01473,43.635197,-79.477468,"1505 Toronto Ave, Toronto",DC,0.290000,00:00-24:00,8.320000,49,Ionity,50,"['Tesla', 'Type 2']",2020,No,4.400000,4,Monthly,True,False
EVS01474,-33.889779,151.271227,"9646 Sydney Ave, Sydney",DC,0.360000,6:00-22:00,5.540000,44,EVgo,50,"['CCS', 'Type 2']",2020,Yes,4.100000,7,Annually,False,False
EVS01475,55.899262,37.564703,"1325 Moscow Ave, Moscow",L1,0.350000,6:00-22:00,8.980000,98,Ionity,150,"['Type 2', 'CCS']",2016,No,4.000000,2,Monthly,False,True
EVS01476,43.667948,-79.431229,"4181 Toronto Ave, Toronto",L1,0.310000,6:00-22:00,8.030000,56,Greenlots,150,"['CCS', 'Type 2']",2015,No,3.900000,8,Monthly,False,True
EVS01477,34.091504,-118.338289,"2139 Los Angeles Ave, Los Angeles",DC,0.490000,9:00-18:00,18.470000,32,ChargePoint,350,['CCS'],2013,No,3.800000,5,Annually,False,True
EVS01478,13.864532,100.596434,"5266 Bangkok Ave, Bangkok",DC,0.440000,00:00-24:00,14.640000,67,Greenlots,350,"['Type 2', 'Tesla']",2011,No,3.400000,10,Monthly,True,True
EVS01479,-23.588261,-46.582308,"7336 São Paulo Ave, São Paulo",L1,0.100000,9:00-18:00,2.720000,50,Greenlots,22,"['CCS', 'Type 2']",2013,Yes,4.300000,4,Quarterly,False,False
EVS01480,41.843215,-87.603255,"161 Chicago Ave, Chicago",DC,0.120000,9:00-18:00,3.620000,54,ChargePoint,22,['Tesla'],2022,Yes,5.000000,9,Annually,False,False
EVS01482,25.359871,55.200965,"2848 Dubai Ave, Dubai",DC,0.220000,00:00-24:00,19.940000,53,EVgo,150,"['Type 2', 'Tesla']",2021,No,4.300000,3,Monthly,True,True
EVS01483,55.850415,37.643948,"8689 Moscow Ave, Moscow",L2,0.400000,9:00-18:00,10.160000,99,EVgo,350,['Type 2'],2010,Yes,3.800000,7,Annually,False,True
EVS01484,25.217140,55.346764,"1896 Dubai Ave, Dubai",DC,0.150000,00:00-24:00,17.320000,90,Tesla,350,['Type 2'],2012,No,3.300000,2,Monthly,True,True
EVS01485,34.172192,-118.203925,"522 Los Angeles Ave, Los Angeles",L2,0.290000,9:00-18:00,18.830000,93,Tesla,50,"['CCS', 'CHAdeMO']",2013,No,3.200000,3,Annually,False,False
EVS01486,-33.782654,151.341052,"7044 Sydney Ave, Sydney",DC,0.390000,9:00-18:00,12.720000,41,Tesla,350,['Type 2'],2016,Yes,4.200000,6,Quarterly,False,True
EVS01487,43.772071,-79.370821,"7124 Toronto Ave, Toronto",DC,0.320000,6:00-22:00,2.000000,13,Ionity,22,"['Type 2', 'CHAdeMO']",2020,No,3.100000,9,Monthly,False,False
EVS01488,43.734919,-79.474361,"8654 Toronto Ave, Toronto",L1,0.450000,9:00-18:00,17.130000,90,Ionity,350,"['Tesla', 'CHAdeMO']",2012,No,4.800000,5,Quarterly,False,True
EVS01489,19.490392,-99.178324,"7064 Mexico City Ave, Mexico City",L1,0.250000,6:00-22:00,8.920000,61,Tesla,22,['Type 2'],2018,Yes,4.200000,7,Monthly,False,False
EVS01490,52.489068,13.381661,"3942 Berlin Ave, Berlin",DC,0.430000,00:00-24:00,15.340000,30,ChargePoint,50,"['CHAdeMO', 'Type 2']",2011,No,3.600000,1,Annually,True,False
EVS01492,39.953508,116.385712,"5782 Beijing Ave, Beijing",L1,0.170000,9:00-18:00,10.020000,66,Greenlots,50,"['Tesla', 'CHAdeMO']",2015,No,4.800000,8,Monthly,False,False
EVS01493,13.721363,100.533643,"84 Bangkok Ave, Bangkok",DC,0.240000,00:00-24:00,3.580000,33,EVgo,150,"['CHAdeMO', 'Tesla']",2017,Yes,4.400000,1,Quarterly,True,True
EVS01494,34.059147,-118.201215,"1809 Los Angeles Ave, Los Angeles",L2,0.450000,00:00-24:00,10.300000,71,Tesla,50,"['CHAdeMO', 'CCS']",2023,No,4.900000,8,Annually,True,False
EVS01495,37.569335,126.990694,"816 Seoul Ave, Seoul",L2,0.230000,9:00-18:00,12.820000,19,Ionity,150,['Type 2'],2023,No,4.800000,7,Quarterly,False,True
EVS01496,19.472514,-99.052013,"9547 Mexico City Ave, Mexico City",DC,0.210000,9:00-18:00,13.550000,56,Tesla,150,['Tesla'],2021,Yes,4.300000,3,Annually,False,True
EVS01497,41.802405,-87.704307,"7066 Chicago Ave, Chicago",L2,0.350000,00:00-24:00,15.020000,81,ChargePoint,350,['CHAdeMO'],2017,Yes,3.100000,1,Annually,True,True
EVS01498,39.962174,116.358456,"3742 Beijing Ave, Beijing",L2,0.500000,00:00-24:00,18.250000,92,Greenlots,50,['Type 2'],2021,No,4.500000,9,Annually,True,False
EVS01499,19.550068,-99.102528,"2615 Mexico City Ave, Mexico City",L2,0.200000,6:00-22:00,10.440000,98,ChargePoint,150,['CHAdeMO'],2012,No,4.000000,5,Annually,False,True
EVS01500,13.887780,100.596240,"5706 Bangkok Ave, Bangkok",L2,0.330000,9:00-18:00,18.560000,32,Tesla,350,['Tesla'],2013,Yes,3.000000,10,Monthly,False,True
EVS01502,-33.871189,151.392343,"1232 Sydney Ave, Sydney",L2,0.340000,6:00-22:00,3.460000,83,Ionity,50,"['CCS', 'Tesla']",2022,Yes,4.400000,9,Annually,False,False
EVS01503,25.327424,55.233725,"4495 Dubai Ave, Dubai",L1,0.350000,9:00-18:00,4.400000,49,Greenlots,150,"['CHAdeMO', 'CCS']",2010,Yes,3.100000,5,Annually,False,True
EVS01504,37.814725,-122.405910,"9960 San Francisco Ave, San Francisco",L1,0.350000,9:00-18:00,11.120000,88,EVgo,150,"['Tesla', 'Type 2']",2010,No,3.800000,4,Quarterly,False,True
EVS01505,41.951734,-87.698415,"680 Chicago Ave, Chicago",L2,0.200000,9:00-18:00,10.740000,25,EVgo,22,['CCS'],2010,No,3.000000,7,Quarterly,False,False
EVS01506,13.826333,100.594020,"1891 Bangkok Ave, Bangkok",L1,0.370000,00:00-24:00,10.310000,83,EVgo,150,['CHAdeMO'],2021,No,4.100000,9,Quarterly,True,True
EVS01507,19.404803,-99.022454,"1881 Mexico City Ave, Mexico City",DC,0.430000,00:00-24:00,14.320000,55,ChargePoint,350,"['Type 2', 'CCS']",2022,Yes,4.300000,6,Quarterly,True,True
EVS01508,43.782811,-79.334765,"1516 Toronto Ave, Toronto",L2,0.230000,9:00-18:00,9.030000,41,ChargePoint,350,['CCS'],2021,Yes,3.400000,2,Monthly,False,True
EVS01509,37.714611,-122.458210,"8589 San Francisco Ave, San Francisco",L2,0.110000,6:00-22:00,14.560000,90,Ionity,150,"['CHAdeMO', 'Type 2']",2022,No,3.700000,5,Monthly,False,True
EVS01510,25.389136,55.322484,"2909 Dubai Ave, Dubai",L2,0.340000,9:00-18:00,9.080000,38,Tesla,50,['Type 2'],2012,Yes,4.000000,2,Annually,False,False
EVS01512,37.860244,-122.497435,"6466 San Francisco Ave, San Francisco",L2,0.390000,9:00-18:00,16.130000,65,EVgo,350,['CCS'],2022,No,4.500000,10,Annually,False,True
EVS01513,55.813597,37.506414,"9399 Moscow Ave, Moscow",DC,0.490000,6:00-22:00,12.120000,56,EVgo,50,"['Type 2', 'CHAdeMO']",2019,Yes,4.600000,2,Quarterly,False,False
EVS01514,34.145830,-118.251294,"3890 Los Angeles Ave, Los Angeles",DC,0.290000,9:00-18:00,6.730000,25,ChargePoint,50,"['Tesla', 'CCS']",2011,Yes,4.900000,9,Monthly,False,False
EVS01515,13.773682,100.410210,"7387 Bangkok Ave, Bangkok",L2,0.180000,6:00-22:00,1.930000,24,Tesla,150,['Tesla'],2017,Yes,3.100000,10,Quarterly,False,True
EVS01516,37.747318,-122.304214,"2610 San Francisco Ave, San Francisco",L2,0.240000,00:00-24:00,7.070000,64,Tesla,150,"['CHAdeMO', 'CCS']",2021,Yes,3.000000,10,Annually,True,True
EVS01517,43.695818,-79.304173,"9992 Toronto Ave, Toronto",DC,0.240000,00:00-24:00,13.840000,89,Greenlots,22,"['CCS', 'CHAdeMO']",2017,No,4.600000,3,Quarterly,True,False
EVS01518,52.534593,13.335565,"2553 Berlin Ave, Berlin",L2,0.330000,00:00-24:00,7.880000,68,EVgo,350,['Tesla'],2015,Yes,4.100000,10,Monthly,True,True
EVS01519,43.602848,-79.477660,"4471 Toronto Ave, Toronto",L1,0.370000,6:00-22:00,18.860000,41,Greenlots,50,"['Type 2', 'CHAdeMO']",2015,No,4.000000,5,Annually,False,False
EVS01520,-23.627983,-46.631850,"2111 São Paulo Ave, São Paulo",L1,0.220000,9:00-18:00,18.440000,90,Tesla,22,['CCS'],2015,No,4.200000,8,Quarterly,False,False
EVS01522,-33.716408,18.457637,"5914 Cape Town Ave, Cape Town",L2,0.400000,9:00-18:00,19.680000,40,Tesla,150,"['Type 2', 'CHAdeMO']",2023,Yes,4.700000,5,Annually,False,True
EVS01523,34.104737,-118.313730,"7364 Los Angeles Ave, Los Angeles",L2,0.380000,00:00-24:00,10.250000,85,EVgo,22,"['Type 2', 'CCS']",2013,No,4.100000,3,Quarterly,True,False
EVS01524,52.493661,13.473258,"5334 Berlin Ave, Berlin",DC,0.450000,6:00-22:00,3.220000,57,Ionity,50,['CHAdeMO'],2016,Yes,3.500000,1,Monthly,False,False
